caption,display_url,likes,short_code,post_year,post_month
"It’s no wonder why this resort is called Live Aqua Cancun. Our package includes all meals and beverages, plus a $250 resort credit.",https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/12960146_1146059195438896_1248601609_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AG1u_tFZmXkWDRsDz83jBHSRE0HGd2qJSd3lzxWeN5OIXebc-wF8_OEx6IHLnwj8ss&_nc_ohc=rK2EHiq8u_0Q7kNvgGjbeU3&_nc_gid=6a73b0910b0d4e35a6ed11c46292d95a&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDFyQtuWaHiFjJkhcPM0x0chuinsi76m8WSDsr_l4_q6w&oe=67B84B64&_nc_sid=d885a2,736.0,BEhfL4hwrMD,2016,4
Soup Month Accomplished. #NationalSoupMonth,https://instagram.ftul2-1.fna.fbcdn.net/v/t51.2885-15/928073_914515248581889_2003553845_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.ftul2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AGHMyBeiTS3zsGzc3vU7PFYwS4HHn24faONndmybJAhtFZbSqAcrUFSEmtq53XiDGo&_nc_ohc=r7x3__rYw4AQ7kNvgG1L2z0&_nc_gid=528642628e3d46f085fd904609e70cfa&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCFdXF45umrbHUnfwLHgviBvBjMiZs29W5PaNUKSjtKNQ&oe=67B82ABB&_nc_sid=d885a2,316.0,x7UkUQQrLz,2015,1
"Which of these is your favorite at the food court? Order a pizza, pick up a $1.50 hot dog and soda, or grab dessert, all in one quick trip.",https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/119706925_385088475842239_6793925999323965094_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AFlrveY4fwQAv-TareLOmafB6NOTaFvjyGpliWczXYN1I39Wx8dcZO0HTaZvjjiDwOqIN20YKVi7XkFNugVSMKr&_nc_ohc=MDA6xcSsZoAQ7kNvgH7V7LS&_nc_gid=320bba9434f84841b6f2057b681aa58d&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAQM1maVYGLxaL0dAbmk_g8wR_-m77f6E0K2RDD37os8Q&oe=67B81A9C&_nc_sid=d885a2,2305.0,CFSvOYrgYLx,2020,9
We’re tickled pink about this treat. 🍓🍿 Save $2.50 in the warehouse through 5/8/22.  Available in warehouses and at Costco.com: Popcornopolis Strawberries & Cream Popcorn,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/279629553_293106483011454_3290353151804604925_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AE69a6xyOkNdW6T5h3JaYm17BjiauDkhKPLEDTpXqRXy88YZaTbjAuZsclpF2xzMFjguHNC7MMb-Run29v3D2kT&_nc_ohc=LU7iFx6u1qkQ7kNvgGc2X3f&_nc_gid=f5f01f1ba1bb4261941d35b5f64d5bf8&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAJT1xHrQl5YP_hlQ7Ewc80PM1Nje0ft5E1Oo2Hps0zZg&oe=67B838F5&_nc_sid=d885a2,1479.0,CdBh6vrhXRH,2022,5
Did someone say treat? 🐶,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/70921764_488733158372004_306489675815236305_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AHm6P9t9eC9jt1HIySLQbTWXT29jHOV90XdHDkq9ispl9TFHvYc-d64Yclfr8nbysQ9MyCVEAI4lWGdVOPpBCkd&_nc_ohc=QWzSxDaW_x4Q7kNvgHlZmme&_nc_gid=a0577d77f31041d9874ee3700fa01baf&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCAtcc5Z6Wsx3vIdrTGKrDxMDYN2xIcyix7Rhbxi4Jr_A&oe=67B84BC5&_nc_sid=d885a2,1059.0,B2wjxKLgSFz,2019,9
A little treat to get you through the week. #Costco,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/29738031_429283607514505_247334084106256384_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2AGWmDvRWhwpgIkGoWS39xsTmr8RlZFH9-uqakE5rVgY6UX8-mVvKifDmhunoOz5bCk&_nc_ohc=W9_7Orh-zzsQ7kNvgHsO0-k&_nc_gid=e2aa0f3e68da4ae59c2ed178c2dafc67&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCTuJ97MCb3u08zT0RxvujVX1xNxgRD3hMokR6n8v9yag&oe=67B8323D&_nc_sid=d885a2,1894.0,BhaEM_VnOyZ,2018,4
An elegant wine for an elegant evening. 🍷  Please drink responsibly.  Available in warehouses: Kirkland Signature Rioja Reserva,https://scontent-atl3-2.cdninstagram.com/v/t51.29350-15/281202294_1376245169548972_2600324908529309776_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AFbq-F2leQCI37UTZugoIak81M6uaEhTtfs6o-xJBuQ_ZPVmX1iyjZ1WT9AIZYR1_A&_nc_ohc=S7vIfjDJ-EgQ7kNvgGHplkn&_nc_gid=3df793cdd1f3486fae0793ad1916fb05&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAureV8O6tGscmn8kpfWZ-aQU0bzQNsKJc0VRIlrEGQ8A&oe=67B81E2F&_nc_sid=d885a2,2813.0,Cdl1Vh1vljT,2022,5
Curl up in these cozy pajamas with a Costco print. 🧸   Available exclusively at Costco.com: Munki Munki Ladies' Costco 3-piece Pajama Set,https://scontent-ord5-2.cdninstagram.com/v/t51.29350-15/245085764_1085090852294156_7637169241925156779_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2AEvvIXCJfljbwqrdLp6z8NzSmiqCkUdFAxl8D5Py8XUrLU5RkhzlZVKJYwH1OHbinL1aQBrCUQL_U34POxSWv_R&_nc_ohc=For-aPp9nHwQ7kNvgF_KM_c&_nc_gid=61cf0343ddda425588eb19a745170a6c&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBjFxMfQpOP82bpRL6iJSozJk-cM3FoZpr9NzN49pDRLA&oe=67B83CD5&_nc_sid=d885a2,4585.0,CU76p5NpN5t,2021,10
Roasted. Salty. Crunchy. These on-the-go packs are perfect for after-school snacking.,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/69934572_429877400960743_3816581440378106839_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AF7e-jVM5vcN0i-cTXlyMKop_nQPbGW9R8r-p9Up5jCewzWbQzqcc80_EyT4TeyQieBXM91j0UE6A2jBPT4IovC&_nc_ohc=q9KtL3m4NH4Q7kNvgG3QZYJ&_nc_gid=327b67d0a3264cd19793cc713b0b7c8b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCRoTriiOYAkvoLc-mxpcWy4CTyHvXUyQugKuHskPAedw&oe=67B82DE3&_nc_sid=d885a2,1199.0,B1xCWRbgb0Q,2019,8
"This #CostcoFind is formulated with a blend of coconut and shea oils to help cleanse, nourish and hydrate your hair. Plus, these are color-safe and sulfate-free. Find Shea Moisture 100% Virgin Coconut Oil Daily Hydration products at Costco. 🥥",https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/71531280_621640815031493_3444190507707803092_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AHnkqgjxx1wryYzVOHhWXMDQ0QD_bFaKM8ji8eInFMmimGExd_Yj_NVR0jSyk_iFY4&_nc_ohc=AhgjNlb-MpkQ7kNvgEkuJW5&_nc_gid=8275604d8ebd4a7ca199d28ca2a02b08&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBomPZ_aYx-Dsu2IFnFqSmdSDiUKWIPlwByf1eam1tKXw&oe=67B847A6&_nc_sid=d885a2,971.0,B3UlZ3AAJ-6,2019,10
"Fill up your pantry with organic finds. Check out CostcoGrocery for snacks, soups and more. Click Grocery at Costco.com.",https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/58423752_626464931161864_3487814262765720994_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AFi1NtrMBKXxFJ9S1HTuMxQxabDrP_gsADoqk8HThmsxNjcfd130NqP5cVZcdYDxwfKppRZ7uXmQtgPdolcoyWT&_nc_ohc=oMZVG9KdRmIQ7kNvgHv2RCC&_nc_gid=4f68cde8f17947aa90e33755b00416f3&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYD8RSXuIeSeohWNtM-VLNkXp6l88kZOLBxRfOdFmpGbUQ&oe=67B82F95&_nc_sid=d885a2,1175.0,BxI6ej3Atac,2019,5
Brighten up your outdoor space.💡 Search Costco.com: 11' LED Solar Round Cantilever Umbrella,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/60368735_1554748571323059_8706037329567368664_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AF44aUDlzrxdfaTdMVFo0l8Fn_E-VvCxOy3EkFtJ1cKgdfYJzGg7WX23ETVtRnVjKVe323n0ILtHTDCho20_17p&_nc_ohc=-0dIYTrGeWEQ7kNvgEnZ0YU&_nc_gid=1d24937e1071439689b94367f32d3760&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCJ_VQB6ttLJ8qFXN7WL8IHSMKdYZfkdj3nNbaPE-4lpA&oe=67B824F5&_nc_sid=d885a2,2474.0,ByGiPclAD9T,2019,5
Too much pie? Never.,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/43270994_2207306649512199_4875117242452934623_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHvXbF7P7rclNkvfZMQEMFNLAb4AEMzsNED_pDlKNMCuYPBXdd8_sK5wy9budIB__g&_nc_ohc=RtB1Dwag75MQ7kNvgEiEd3A&_nc_gid=2f8bebf6c8d24717bad46f2c4424d958&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCNXi3ENdcZZzAb7Zdlx5soY1phj3KSq8bP5_4yqgjjbA&oe=67B81FAA&_nc_sid=d885a2,1082.0,BpVVWlMAIBu,2018,10
"Calling all foodies on this Caribbean cruise! Chef Mark Dommen of San Francisco's One Market Restaurant hosts Costco members to unique culinary events aboard ship. Plus, you'll receive a Costco Cash Card and other extras. Bon appetite and bon voyage! For more information, click Travel at Costco.com.",https://instagram.fcps1-1.fna.fbcdn.net/v/t51.2885-15/14369151_954919174620157_7208409656312463360_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fcps1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AHy0K08aVKEUbDiRIeShQiqFhSEAqaTAWaG9HB4G5uk7L4uSThBRr6oyghDEzb8O5Q&_nc_ohc=OkyQHr_6m0kQ7kNvgHDr70V&_nc_gid=0d6826911c904d40af06d4280a98eb65&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYByq_v3lMHQR6fph-u2tywJKOopkBYjOAyryhfsgBXhvw&oe=67B83B38&_nc_sid=d885a2,622.0,BK1flVwhWI6,2016,9
"Creamy, chocolaty hazelnut goodness 😍 Save $3.70 through Oct. 25, 2020.",https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/121695592_258583462237813_8103809742388546723_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2AHTTg00jgBCu-h7R56cJLF6ehA73UHvU7r4QrYBC13pvpepYwCDyLfI4fzUHI7wFOM&_nc_ohc=_cGdXO3S4jEQ7kNvgG6K33B&_nc_gid=bb76175a4ebd4e89a78182b5638f076a&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDYc92u0L4RvCP8pRktJgfszIZV2fYwnpUK-ycDhmBSDQ&oe=67B8316A&_nc_sid=d885a2,4875.0,CGbFbEbgmrU,2020,10
Ready to see the new #CostcoSavingsBook? Check out Costco.com!,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/57454706_427798831098680_4966322302376925970_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2AGkqj5_Dw4YNDTh8XrL5zPjQeP2UIGNoOK67Xj8vZIFhi_BHz5DVt6ZbtvFkdyOI9jzLlPDcC-hWm80X5IDQpKh&_nc_ohc=LLKFd-mghs4Q7kNvgEydmlw&_nc_gid=d6adb365290a46219ea3ea7ed6b31295&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYC25yA3GCqvLKBje6UH8ZYEIperFz-oCo1KlPDu5qYhBg&oe=67B83D1B&_nc_sid=d885a2,1059.0,BwX-NIkg2q1,2019,4
"Simple ingredients, bold flavor. Check out this delicious Peach, Feta and Pecan Salad.",https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/106088248_302021177511587_5048889867546493355_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2AFrgSACYy_gMMruD73sekK6lpSbUM2mNLSEfn4f1TBLsPGuyuHxRUa66AAp8suefek&_nc_ohc=pW6srtWX94wQ7kNvgFR4YOI&_nc_gid=abf13c0febc647a3a197504458eeba01&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAEb_Uad6cUG5S85HTcnI63OKHzE4k87UnQ2dz9fQYPgA&oe=67B8235A&_nc_sid=d885a2,1702.0,CCEkfckAUFE,2020,6
Make oodles of noodles - a half pound in 10 minutes - with this #FridayFind available at Costco.com,https://scontent-mia3-3.cdninstagram.com/v/t51.2885-15/19624772_125075028087082_2762944021906063360_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AEXohNpTsaIDOqpwiElUegzvWnbJWJANWcFJTJz1DKfwcixaTx7F_W7_TbzuIS5BlU&_nc_ohc=Bbox_GbZI9IQ7kNvgG7XCia&_nc_gid=4ce3844f00454fc99e8d7c52704e9b4b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYA6Lz_qPm6B45-oVeSl3yoGK09Ii0JJvcgksz9fOP7mSQ&oe=67B8421C&_nc_sid=d885a2,389.0,BV-SXw7gSX4,2017,6
What is the best sample you’ve tried at #Costco?,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/30084895_200228177425902_5938488453674041344_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AFQannOC5NQaWH2_2Sb6twuLHje98xHn-3UsdJXO5H2UgtyR8eDjxUS6786MSKF0pAOEH5xlh54t_AUW9zFFI_c&_nc_ohc=XhNV4WWf5usQ7kNvgFQoZp0&_nc_gid=55f91d77c3204bbbad622e88078c2328&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAMLtafB6WaYrqXuWF4FhBKkXyeDmMgYuXWFlis6Z9VBg&oe=67B82966&_nc_sid=d885a2,1598.0,BhsG2ZNHDcL,2018,4
No football viewing party is complete without these #CostcoFinds! Stock up before the Big Game.,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/83126696_186442442440427_5988087363084922070_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2AHJ7FJjFrk-10rSqfcacBD97CSfqk6dm_kZL6nd4FSz0wdcS8RQRaxSZFxPrCJd2Jvm55FR7lhIuqql5e4s5AHr&_nc_ohc=-nSa72nul9gQ7kNvgHkeQfM&_nc_gid=13fa05521ca749ceae0f2c9b0471c170&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBwnLMSP9uUK1BOmO_9TedvIbawHCOZf_rIZ9Qs6rofuQ&oe=67B83131&_nc_sid=d885a2,2751.0,B7139EHgtTO,2020,1
Membership? Check. Food court? Check. Free samples? Check. #Costco,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/26154352_208860443013771_7901237741432602624_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AFlrYHeZ4q8Oh2M392hpqoEdtx58-s6WnJf0Yphl__yj71QK1retKEuVp_YVLSSeOs&_nc_ohc=j1IgW4MF2f8Q7kNvgF3g9k7&_nc_gid=9cc6d9b8e22747318c9c943a5fdb876b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDf9pjqzLITa4be3av4_1wpTpQVfW2J0gwOQ2saSYnCkA&oe=67B8442B&_nc_sid=d885a2,2954.0,Bd3pvOyHR20,2018,1
"Lay out holiday treats for Santa – and your guests, of course! Visit Costco for these sweets. Available while supplies last.",https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/77087730_202735914091188_507073268799654076_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AGAdOh2ZU9oGhxLa87o_fuw3wZ2tNZ7XiKvXuSRboehyeTdz8MWSyVscot6GW9SJtQ&_nc_ohc=NvwQ6Vqq7K0Q7kNvgFCe1Qo&_nc_gid=774cf08bb9ac487cb25b363383d42428&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBRDZ5N5HFLj8XBEIA4YqG781QMb5QZXOJrpgvf4zPnZA&oe=67B84576&_nc_sid=d885a2,2667.0,B6ORBLcg_VI,2019,12
Sneak in a quick squeeze during your Costco shopping trip! 🤗  📷: @jakerr813,https://scontent-mia3-2.cdninstagram.com/v/t51.29350-15/242372646_543697983580587_2390019031938200237_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AGxOLjVzgamxeg57Z8h0vuLnWMyoYukUFs38LKinNiKOhECT60dSQBVf5zOOfVo2WvgvplBER7k-dbcHc02uMnw&_nc_ohc=LCi2aZpoCVAQ7kNvgF_4UsX&_nc_gid=d55ac65d4aed49bba006373c1400c5a2&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYA-a1OUusmAAXh2qcrnGPZkWZrvbJQylgK4PsVHFb5JsQ&oe=67B82233&_nc_sid=d885a2,2991.0,CT-m8fhB-mX,2021,9
Vegetables have never tasted so good. Wow your guests with Creamed Parmesan Power Greens. Recipe courtesy of @earthboundfarm,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/25010304_1305056176265515_3892868961645101056_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHBJbV2C4CjQOMxAEocYOCo_OWiiiyMtxG0wBsptNoPdv-OC8ebxiTPItlmWvxt3yJyp8mD98Pb6ykvyCfAmoOJ&_nc_ohc=TCJGPvximPoQ7kNvgHupRzj&_nc_gid=598cbb7471694c80a735e6efccd401d5&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCvVA79EEIjzl2w65x_ZGPWZ4ClM_Spwi2_Y0yoMURG3w&oe=67B8317D&_nc_sid=d885a2,652.0,Bc5-1D8HKzW,2017,12
"Repeat those reps, you've got this! 🏋️‍♂️ Save $10 through 2/28/22.  Available in most warehouses: ProForm NeoPrene Weight Set",https://scontent-atl3-1.cdninstagram.com/v/t51.29350-15/273189082_400214831864967_8553019309748653334_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AFe3IfKGvhhHWbATO3QhM3b-IXJH90CnivZJEP3BlZXLAju_NWeNOaFspkhJ-rrxTA&_nc_ohc=1N0fvGImjq0Q7kNvgGPMup5&_nc_gid=b503d437860341c6bec99875cb0a18bf&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBzGnJq11b53bO8To6SFIybFh-2u_g02XEByhifGspyuQ&oe=67B82D9E&_nc_sid=d885a2,3360.0,CZh7g8EvHY8,2022,2
"When the invite says BYOB, it’s time for Kirkland Signature. Please drink responsibly.",https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/27578925_570258269977141_9031329978737754112_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2AHY00adaVKwB2mDtVtjnf6wNNEsATtdL5OTuF1cTaAQ1y57AoglVjCiB5sozY6wyaZODIRI36oez-O858MeymM6&_nc_ohc=c0fEDtc7vcEQ7kNvgGb7HlT&_nc_gid=766fcc7ecf5d43a8bfe4bd2bd4b98730&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDfYwaupDgpSi0TJ95BO9PB3OX4VvMOlnYaSD1RogK1_g&oe=67B83660&_nc_sid=d885a2,2081.0,Be9LcSsHJeo,2018,2
You walked him past the jewelry case 27 times – IT FINALLY HAPPENED. #Engaged #Costco,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/924091_1380582422259003_56270570_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AFRE3Q5Qfg3N8fvyGfx2j1uNzG89oAOhaCA7UUKPq6vgKuzstQzWt-z73XoKAvwEOq_J5WYfWgZkfrf7HTGyuFU&_nc_ohc=ga3jqRRpuIgQ7kNvgGlX0yO&_nc_gid=988834a97a67495ca3549ee8811ca587&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCeIIl86Bdmwh9uQa5GasMXjXEP6FIOqC5r4q8L3TVjhA&oe=67B83102&_nc_sid=d885a2,493.0,zko-PEwrIB,2015,2
Dress for the occasion. Tag #Costco and join the conversation – you just might be featured in a member spotlight.,https://instagram.ftpa1-2.fna.fbcdn.net/v/t51.2885-15/15258766_230349744054300_7434809751990435840_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.ftpa1-2.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2AEY5YmDGNccjk3utRl9eIoX2_gwN8OGpJEYuTTPwaTsf-Pt0W7GPUyz6XY5F0HSPfwofsLvVobV5OGQyZ3lQsXv&_nc_ohc=REf6viho0bUQ7kNvgEh4HXD&_nc_gid=fb60bece3061412bb0bf4934de5e61e8&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBg7CJPu7-GfFBpKQEtUZODpX6h46NifP0vZ_XIlUusSQ&oe=67B81C1D&_nc_sid=d885a2,1047.0,BNaXzzpBBF7,2016,11
Gas up the sleigh! We close early today.,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/12357270_498980793596507_889431294_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2AGezsXA0IDxgPAcm2N1vURk7BEZ_E9NOv00helEUB5C2TZ9TkiccPCq616qvXUxO0WRNQxRqPFLHSYKjS-KMhhg&_nc_ohc=dj9hBItVtcgQ7kNvgGOiH9R&_nc_gid=3f7acc93e3514e12971715ce485bafdc&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDI08-sgrl4UG5NUCJJIuMkxI66cJiUNIZZUJKS6Cws5A&oe=67B83775&_nc_sid=d885a2,652.0,_rnpipQrMJ,2015,12
"It's the season of giving: gifts for your neighbors, co-workers, sitters, teachers and more.",https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/15535549_438193972971097_4940566559228690432_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2AGA8wvIVRM_M-_HJeyDHiti2QNup1JdJWIFNlrGPyQSViyhyqFu-5L61HotwzjTRJJDAihxAt2kfji3lf8MesU1&_nc_ohc=6zbzcRoko9oQ7kNvgGtwqpy&_nc_gid=cadae5922d054904a7aa47b0e56b481b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYA6KmR9eYONXaHGudm6bL5BrQaWrz0QSVjC6OOoX6X2zQ&oe=67B844B3&_nc_sid=d885a2,447.0,BOOHA1KhEGH,2016,12
"Mix cake batter or store salad, the choice is yours. 🍰🥗 Save $3 through 8/29/21.  Available in warehouses and at Costco.com: Pyrex 8-Piece Mixing Bowl Set",https://scontent-atl3-1.cdninstagram.com/v/t51.29350-15/236118602_1148986995593784_6390608494516833677_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AFk9M77DkoqBOKyNWIhoyzIs54dV5uJFaA4FPbk5tBIUNW6q8WyBbNighsDwA2Xmv4LazjamCyFX2LHamrGe1IB&_nc_ohc=S0tm7EEPGuQQ7kNvgEh9uKU&_nc_gid=c772745777a14641bf7c125eee58f014&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYAOY90Kq_vvMFdul7fEZ5WJa4ESUosbylll1MAZNQQi6g&oe=67B81F38&_nc_sid=d885a2,2247.0,CSXcpQwhKWW,2021,8
"Find a stunning piece of jewelry to suit your style! ✨  Available at Costco.com: - Invicta Angel Lady Mother-of-Pearl Dial Ladies Quartz Watch - Round Brilliant 1.20 ctw VS2 Clarity, I Color Diamond 14kt White Gold Pear Shape Ring - 18kt Yellow Gold Marquise Dangle Earrings",https://scontent-dfw5-2.cdninstagram.com/v/t51.29350-15/281875773_1142953493286136_1605115200038315174_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AGTNgcS-btAnPxjj1_o4Fo7DKuhtRuDmmUaS6nv67TRCSQtcGee9nIxmW0qOagG2jQ&_nc_ohc=pys7TyRWawYQ7kNvgGxDWQ3&_nc_gid=c3eeb62d1aad459ea023622c50f2233f&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBP04k9kKWusdOtHry5Bv3maRwvPDrIyFtIJ6lhrpJz9w&oe=67B821EE&_nc_sid=d885a2,895.0,Cdy0Ri9Oli0,2022,5
Happy 90th birthday Gloria! We’re proud to have you on our team for 36 years and counting.,https://instagram.fsac1-2.fna.fbcdn.net/v/t51.2885-15/27881498_149400002411681_9010949779097649152_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fsac1-2.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGshW1q5FCTXRoARlhQdWA-zSmCnbi7FEuMu5JC43-NyEUiPam3CUtjvbtWC2byUIAVCTZgDy4bASGeMBnOd2Q5&_nc_ohc=-oHLa8lOicgQ7kNvgEuwYGY&_nc_gid=a66d82a5e2734c90bbc69fd9f9cb984b&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYC2Jj4O-BUBFBb3EviAw4p9KleHDsI5oJ6EfKkcU7av0w&oe=67B84D45&_nc_sid=d885a2,1850.0,Bfd60GGnFu9,2018,2
